screen_name,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter,IO_meta_clf,isIO_meta_prob,is_IO,is_IO_prob
tawannak32,ทวารหนัก,"ข่าวปลอมครับ
ใช้วิจารณญาณในการวิเคราะห์ด้วยน่ะครับ
ควรเชื่อแหล่งข่าวที่เชื่อถือได้
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนก
#Fakenews
#ข่าวปลอมhttps://twitter.com/AFNCThailand/status/1222872294944464902 …",2020-01-30 13:34:06,34,5,107,-1,0,1212927650873786368,2020-01-02 18:44:00,55 days 05:16:00.000000000,55,1,0.99560165,1,0.9494002498523709
sakonkob2,sakonkob,"ข่าวปลอมครับ
ใช้วิจารณญาณในการวิเคราะห์ด้วยน่ะครับ
ควรเชื่อแหล่งข่าวที่เชื่อถือได้
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนก
#Fakenews
#ข่าวปลอมhttps://twitter.com/AFNCThailand/status/1222793660908965890 …",2020-01-30 13:33:12,35,2,28,-1,0,866978782556471296,2017-05-23 04:27:00,1009 days 19:33:00.000000000,1009,1,0.9394094000000001,1,0.9244478712115104
sakonkob2,sakonkob,"ข่าวปลอมครับ
ใช้วิจารณญาณในการวิเคราะห์ด้วยน่ะครับ
ควรเชื่อแหล่งข่าวที่เชื่อถือได้
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนก
#Fakenews
#ข่าวปลอมhttps://twitter.com/AFNCThailand/status/1222825337588838400 …",2020-01-30 13:32:51,35,2,28,-1,1,866978782556471296,2017-05-23 04:27:00,1009 days 19:33:00.000000000,1009,1,0.9394094000000001,1,0.9244478712115104
sakonkob2,sakonkob,"ข่าวปลอมครับ
ใช้วิจารณญาณในการวิเคราะห์ด้วยน่ะครับ
ควรเชื่อแหล่งข่าวที่เชื่อถือได้
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนก
#Fakenews
#ข่าวปลอมhttps://twitter.com/AFNCThailand/status/1222872294944464902 …",2020-01-30 13:32:17,35,2,28,-1,0,866978782556471296,2017-05-23 04:27:00,1009 days 19:33:00.000000000,1009,1,0.9394094000000001,1,0.9244478712115104
Kookik74803475,ส้มเองค่ะ,ทหารมาแล้วค๊า #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #ไวรัสอู่ฮั่น,2020-01-30 08:40:33,107,12,1318,-1,0,1214376883946573824,2020-01-06 18:43:00,51 days 05:17:00.000000000,51,1,0.8841855,1,0.8632263067974437
trueman98587845,trueman,กระผมหนึ่งในพลเมืองคนไทย ขอเป็นกำลังใจให้คุณหมอ และทีมงานทุกๆท่านที่ทำหน้าอยู่ ณ จุดแสกนคัดกรอง ขอส่งกำลังใจให้พวกท่าน ขอให้พวกท่านทุกคนปลอดภัย ด้วยรักและห่วงใย #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนกhttps://twitter.com/armypr_news/status/1222710486862462976 …,2020-01-30 03:14:44,30,4,1032,-1,0,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35,1,0.9979159,1,0.9464946222038187
trueman98587845,trueman,กระผมหนึ่งในพลเมืองคนไทย ขอเป็นกำลังใจให้คุณหมอ และทีมงานทุกๆท่านที่ทำหน้าอยู่ ณ จุดแสกนคัดกรอง ขอส่งกำลังใจให้พวกท่าน ขอให้พวกท่านทุกคนปลอดภัย ด้วยรักและห่วงใย #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนก,2020-01-30 03:14:39,30,4,1032,-1,1,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35,1,0.9979159,1,0.9324000352626339
trueman98587845,trueman,กระผมหนึ่งในพลเมืองคนไทย ขอเป็นกำลังใจให้คุณหมอ และทีมงานทุกๆท่านที่ทำหน้าอยู่ ณ จุดแสกนคัดกรอง ขอส่งกำลังใจให้พวกท่าน ขอให้พวกท่านทุกคนปลอดภัย ด้วยรักและห่วงใย #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนกhttps://twitter.com/DrNarumonP/status/1222430531364638721 …,2020-01-30 02:57:37,30,4,1032,-1,0,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35,1,0.9979159,1,0.9454613105142715
trueman98587845,trueman,กระผมหนึ่งในพลเมืองคนไทย ขอเป็นกำลังใจให้คุณหมอ และทีมงานทุกๆท่านที่ทำหน้าอยู่ ณ จุดแสกนคัดกรอง ขอส่งกำลังใจให้พวกท่าน ขอให้พวกท่านทุกคนปลอดภัย ด้วยรักและห่วงใย #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนก,2020-01-30 02:57:32,30,4,1032,-1,0,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35,1,0.9979159,1,0.9324000352626339
trueman98587845,trueman,กระผมหนึ่งในพลเมืองคนไทย ขอเป็นกำลังใจให้คุณหมอ และทีมงานทุกๆท่านที่ทำหน้าอยู่ ณ จุดแสกนคัดกรอง ขอส่งกำลังใจให้พวกท่าน ขอให้พวกท่านทุกคนปลอดภัย ด้วยรักและห่วงใย #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนก,2020-01-30 02:57:22,30,4,1032,-1,0,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35,1,0.9979159,1,0.9324000352626339
KI36bsxg8ozf6bg,ชัย สุขกายสบายใจ,"ใช่ครับ ดูเจ้าหน้าที่รัฐตั้งใจ ในการทำมาก
#รัฐบาลเตรียมพร้อม",2020-02-05 05:41:09,36,22,2673,-1,0,1201755584225107968,2019-12-02 22:50:00,86 days 01:10:00.000000000,86,1,0.9721725,1,0.942955594220572
KI36bsxg8ozf6bg,ชัย สุขกายสบายใจ,"ใช่ครับ ดูเจ้าหน้าที่รัฐตั้งใจ ในการทำมาก
#รัฐบาลเตรียมพร้อม",2020-02-05 05:41:09,36,22,2673,-1,0,1201755584225107968,2019-12-02 22:50:00,86 days 01:10:00.000000000,86,1,0.9721725,1,0.942955594220572
8eepMREvdoDjIcs,ศักดิ์สิทธิ์,"หมอไทยเก่งจริงๆ
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนก",2020-02-06 02:50:31,86,2,663,-1,0,1224184616346509312,2020-02-02 20:15:00,24 days 03:45:00.000000000,24,1,0.81613255,1,0.7727656250555697
8eepMREvdoDjIcs,ศักดิ์สิทธิ์,"ข้อมูลดีๆ
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนก",2020-02-06 02:49:38,86,2,663,-1,0,1224184616346509312,2020-02-02 20:15:00,24 days 03:45:00.000000000,24,1,0.81613255,1,0.7730276414922767
8eepMREvdoDjIcs,ศักดิ์สิทธิ์,"ตามข่าวอยู่เรื่อยๆครับ
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ",2020-02-06 02:48:11,86,2,663,-1,0,1224184616346509312,2020-02-02 20:15:00,24 days 03:45:00.000000000,24,1,0.81613255,1,0.7799713806922959
8eepMREvdoDjIcs,ศักดิ์สิทธิ์,"เป็นกำลังใจให้ทุกท่าน
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนก",2020-02-06 02:45:40,86,2,663,-1,0,1224184616346509312,2020-02-02 20:15:00,24 days 03:45:00.000000000,24,1,0.81613255,1,0.7683961391795893
8eepMREvdoDjIcs,ศักดิ์สิทธิ์,"ตามข่าวเเละคัดกรองข่าวดีๆ
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนก",2020-02-06 02:44:42,86,2,663,-1,0,1224184616346509312,2020-02-02 20:15:00,24 days 03:45:00.000000000,24,1,0.81613255,1,0.777758676050259
8eepMREvdoDjIcs,ศักดิ์สิทธิ์,"ทำงานกันเป็นระบบดีมาก
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนก",2020-02-06 02:41:30,86,2,663,-1,0,1224184616346509312,2020-02-02 20:15:00,24 days 03:45:00.000000000,24,1,0.81613255,1,0.7745337406793225
